,index,CA,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS,date_time,hour,entries_offset,exits_offset,hourly_entries,hourly_exits
120682,95648,N508,R453,00-00-02,23 ST,FM,IND,04/28/2018,12:00:00,REGULAR,1825585434,1931388335.0,2018-04-28 12:00:00,12,1825585174,1931388492.0,,157.0
120683,95649,N508,R453,00-00-02,23 ST,FM,IND,04/28/2018,16:00:00,REGULAR,1825585174,1931388492.0,2018-04-28 16:00:00,16,1825584835,1931388644.0,,152.0
120684,95650,N508,R453,00-00-02,23 ST,FM,IND,04/28/2018,20:00:00,REGULAR,1825584835,1931388644.0,2018-04-28 20:00:00,20,1825584654,1931388691.0,,47.0
120685,95651,N508,R453,00-00-02,23 ST,FM,IND,04/29/2018,00:00:00,REGULAR,1825584654,1931388691.0,2018-04-29 00:00:00,0,1825584620,1931388697.0,,6.0
120686,95652,N508,R453,00-00-02,23 ST,FM,IND,04/29/2018,04:00:00,REGULAR,1825584620,1931388697.0,2018-04-29 04:00:00,4,1825584610,1931388716.0,,19.0
120687,95653,N508,R453,00-00-02,23 ST,FM,IND,04/29/2018,08:00:00,REGULAR,1825584610,1931388716.0,2018-04-29 08:00:00,8,1825584532,1931388798.0,,82.0
120688,95654,N508,R453,00-00-02,23 ST,FM,IND,04/29/2018,12:00:00,REGULAR,1825584532,1931388798.0,2018-04-29 12:00:00,12,1825584313,1931388951.0,,153.0
120689,95655,N508,R453,00-00-02,23 ST,FM,IND,04/29/2018,16:00:00,REGULAR,1825584313,1931388951.0,2018-04-29 16:00:00,16,1825584050,1931389046.0,,95.0
120690,95656,N508,R453,00-00-02,23 ST,FM,IND,04/29/2018,20:00:00,REGULAR,1825584050,1931389046.0,2018-04-29 20:00:00,20,1825583958,1931389076.0,,30.0
120691,95657,N508,R453,00-00-02,23 ST,FM,IND,04/30/2018,00:00:00,REGULAR,1825583958,1931389076.0,2018-04-30 00:00:00,0,1825583952,1931389077.0,,1.0
120692,95658,N508,R453,00-00-02,23 ST,FM,IND,04/30/2018,04:00:00,REGULAR,1825583952,1931389077.0,2018-04-30 04:00:00,4,1825583917,1931389263.0,,186.0
120693,95659,N508,R453,00-00-02,23 ST,FM,IND,04/30/2018,08:00:00,REGULAR,1825583917,1931389263.0,2018-04-30 08:00:00,8,1825583688,1931389963.0,,700.0
120694,95660,N508,R453,00-00-02,23 ST,FM,IND,04/30/2018,12:00:00,REGULAR,1825583688,1931389963.0,2018-04-30 12:00:00,12,1825583199,1931390263.0,,300.0
120695,95661,N508,R453,00-00-02,23 ST,FM,IND,04/30/2018,16:00:00,REGULAR,1825583199,1931390263.0,2018-04-30 16:00:00,16,1825581682,1931390765.0,,502.0
120696,95662,N508,R453,00-00-02,23 ST,FM,IND,04/30/2018,20:00:00,REGULAR,1825581682,1931390765.0,2018-04-30 20:00:00,20,1825581281,1931390846.0,,81.0
120697,95663,N508,R453,00-00-02,23 ST,FM,IND,05/01/2018,00:00:00,REGULAR,1825581281,1931390846.0,2018-05-01 00:00:00,0,1825581264,1931390849.0,,3.0
120698,95664,N508,R453,00-00-02,23 ST,FM,IND,05/01/2018,04:00:00,REGULAR,1825581264,1931390849.0,2018-05-01 04:00:00,4,1825581227,1931391045.0,,196.0
120699,95665,N508,R453,00-00-02,23 ST,FM,IND,05/01/2018,08:00:00,REGULAR,1825581227,1931391045.0,2018-05-01 08:00:00,8,1825580986,1931391786.0,,741.0
120700,95666,N508,R453,00-00-02,23 ST,FM,IND,05/01/2018,12:00:00,REGULAR,1825580986,1931391786.0,2018-05-01 12:00:00,12,1825580449,1931392123.0,,337.0
120701,95667,N508,R453,00-00-02,23 ST,FM,IND,05/01/2018,16:00:00,REGULAR,1825580449,1931392123.0,2018-05-01 16:00:00,16,1825579082,1931392665.0,,542.0
120702,95668,N508,R453,00-00-02,23 ST,FM,IND,05/01/2018,20:00:00,REGULAR,1825579082,1931392665.0,2018-05-01 20:00:00,20,1825578582,1931392774.0,,109.0
120703,95669,N508,R453,00-00-02,23 ST,FM,IND,05/02/2018,00:00:00,REGULAR,1825578582,1931392774.0,2018-05-02 00:00:00,0,1825578560,1931392778.0,,4.0
120704,95670,N508,R453,00-00-02,23 ST,FM,IND,05/02/2018,04:00:00,REGULAR,1825578560,1931392778.0,2018-05-02 04:00:00,4,1825578526,1931392964.0,,186.0
120705,95671,N508,R453,00-00-02,23 ST,FM,IND,05/02/2018,08:00:00,REGULAR,1825578526,1931392964.0,2018-05-02 08:00:00,8,1825578272,1931393681.0,,717.0
120706,95672,N508,R453,00-00-02,23 ST,FM,IND,05/02/2018,12:00:00,REGULAR,1825578272,1931393681.0,2018-05-02 12:00:00,12,1825577784,1931394079.0,,398.0
120707,95673,N508,R453,00-00-02,23 ST,FM,IND,05/02/2018,16:00:00,REGULAR,1825577784,1931394079.0,2018-05-02 16:00:00,16,1825576338,1931394583.0,,504.0
120708,95674,N508,R453,00-00-02,23 ST,FM,IND,05/02/2018,20:00:00,REGULAR,1825576338,1931394583.0,2018-05-02 20:00:00,20,1825575816,1931394676.0,,93.0
120709,95675,N508,R453,00-00-02,23 ST,FM,IND,05/03/2018,00:00:00,REGULAR,1825575816,1931394676.0,2018-05-03 00:00:00,0,1825575786,1931394678.0,,2.0
120710,95676,N508,R453,00-00-02,23 ST,FM,IND,05/03/2018,04:00:00,REGULAR,1825575786,1931394678.0,2018-05-03 04:00:00,4,1825575744,1931394866.0,,188.0
120711,95677,N508,R453,00-00-02,23 ST,FM,IND,05/03/2018,08:00:00,REGULAR,1825575744,1931394866.0,2018-05-03 08:00:00,8,1825575468,1931395596.0,,730.0
120712,95678,N508,R453,00-00-02,23 ST,FM,IND,05/03/2018,12:00:00,REGULAR,1825575468,1931395596.0,2018-05-03 12:00:00,12,1825575005,1931395930.0,,334.0
120713,95679,N508,R453,00-00-02,23 ST,FM,IND,05/03/2018,16:00:00,REGULAR,1825575005,1931395930.0,2018-05-03 16:00:00,16,1825573636,1931396530.0,,600.0
120714,95680,N508,R453,00-00-02,23 ST,FM,IND,05/03/2018,20:00:00,REGULAR,1825573636,1931396530.0,2018-05-03 20:00:00,20,1825573154,1931396639.0,,109.0
120715,95681,N508,R453,00-00-02,23 ST,FM,IND,05/04/2018,00:00:00,REGULAR,1825573154,1931396639.0,2018-05-04 00:00:00,0,1825573116,1931396644.0,,5.0
120716,95682,N508,R453,00-00-02,23 ST,FM,IND,05/04/2018,04:00:00,REGULAR,1825573116,1931396644.0,2018-05-04 04:00:00,4,1825573077,1931396836.0,,192.0
120717,95683,N508,R453,00-00-02,23 ST,FM,IND,05/04/2018,08:00:00,REGULAR,1825573077,1931396836.0,2018-05-04 08:00:00,8,1825572809,1931397482.0,,646.0
120718,95684,N508,R453,00-00-02,23 ST,FM,IND,05/04/2018,12:00:00,REGULAR,1825572809,1931397482.0,2018-05-04 12:00:00,12,1825572204,1931397860.0,,378.0
120719,95685,N508,R453,00-00-02,23 ST,FM,IND,05/04/2018,16:00:00,REGULAR,1825572204,1931397860.0,2018-05-04 16:00:00,16,1825570851,1931398390.0,,530.0
120720,95686,N508,R453,00-00-02,23 ST,FM,IND,05/04/2018,20:00:00,REGULAR,1825570851,1931398390.0,2018-05-04 20:00:00,20,1825570420,1931398508.0,,118.0
120721,95661,N508,R453,00-00-02,23 ST,FM,IND,05/05/2018,00:00:00,REGULAR,1825570420,1931398508.0,2018-05-05 00:00:00,0,1825570360,1931398520.0,,12.0
120722,95662,N508,R453,00-00-02,23 ST,FM,IND,05/05/2018,04:00:00,REGULAR,1825570360,1931398520.0,2018-05-05 04:00:00,4,1825570347,1931398558.0,,38.0
120723,95663,N508,R453,00-00-02,23 ST,FM,IND,05/05/2018,08:00:00,REGULAR,1825570347,1931398558.0,2018-05-05 08:00:00,8,1825570223,1931398709.0,,151.0
120724,95664,N508,R453,00-00-02,23 ST,FM,IND,05/05/2018,12:00:00,REGULAR,1825570223,1931398709.0,2018-05-05 12:00:00,12,1825569916,1931398897.0,,188.0
120725,95665,N508,R453,00-00-02,23 ST,FM,IND,05/05/2018,16:00:00,REGULAR,1825569916,1931398897.0,2018-05-05 16:00:00,16,1825569528,1931399021.0,,124.0
120726,95666,N508,R453,00-00-02,23 ST,FM,IND,05/05/2018,20:00:00,REGULAR,1825569528,1931399021.0,2018-05-05 20:00:00,20,1825569334,1931399081.0,,60.0
120727,95667,N508,R453,00-00-02,23 ST,FM,IND,05/06/2018,00:00:00,REGULAR,1825569334,1931399081.0,2018-05-06 00:00:00,0,1825569283,1931399088.0,,7.0
120728,95668,N508,R453,00-00-02,23 ST,FM,IND,05/06/2018,04:00:00,REGULAR,1825569283,1931399088.0,2018-05-06 04:00:00,4,1825569272,1931399106.0,,18.0
120729,95669,N508,R453,00-00-02,23 ST,FM,IND,05/06/2018,08:00:00,REGULAR,1825569272,1931399106.0,2018-05-06 08:00:00,8,1825569183,1931399211.0,,105.0
120730,95670,N508,R453,00-00-02,23 ST,FM,IND,05/06/2018,12:00:00,REGULAR,1825569183,1931399211.0,2018-05-06 12:00:00,12,1825568914,1931399326.0,,115.0
120731,95671,N508,R453,00-00-02,23 ST,FM,IND,05/06/2018,16:00:00,REGULAR,1825568914,1931399326.0,2018-05-06 16:00:00,16,1825568611,1931399427.0,,101.0
120732,95672,N508,R453,00-00-02,23 ST,FM,IND,05/06/2018,20:00:00,REGULAR,1825568611,1931399427.0,2018-05-06 20:00:00,20,1825568471,1931399452.0,,25.0
120733,95673,N508,R453,00-00-02,23 ST,FM,IND,05/07/2018,00:00:00,REGULAR,1825568471,1931399452.0,2018-05-07 00:00:00,0,1825568461,1931399454.0,,2.0
120734,95674,N508,R453,00-00-02,23 ST,FM,IND,05/07/2018,04:00:00,REGULAR,1825568461,1931399454.0,2018-05-07 04:00:00,4,1825568429,1931399585.0,,131.0
120735,95675,N508,R453,00-00-02,23 ST,FM,IND,05/07/2018,08:00:00,REGULAR,1825568429,1931399585.0,2018-05-07 08:00:00,8,1825568193,1931400340.0,,755.0
120736,95676,N508,R453,00-00-02,23 ST,FM,IND,05/07/2018,12:00:00,REGULAR,1825568193,1931400340.0,2018-05-07 12:00:00,12,1825567754,1931400621.0,,281.0
120737,95677,N508,R453,00-00-02,23 ST,FM,IND,05/07/2018,16:00:00,REGULAR,1825567754,1931400621.0,2018-05-07 16:00:00,16,1825566325,1931401176.0,,555.0
120738,95678,N508,R453,00-00-02,23 ST,FM,IND,05/07/2018,20:00:00,REGULAR,1825566325,1931401176.0,2018-05-07 20:00:00,20,1825565923,1931401275.0,,99.0
120739,95679,N508,R453,00-00-02,23 ST,FM,IND,05/08/2018,00:00:00,REGULAR,1825565923,1931401275.0,2018-05-08 00:00:00,0,1825565909,1931401278.0,,3.0
120740,95680,N508,R453,00-00-02,23 ST,FM,IND,05/08/2018,04:00:00,REGULAR,1825565909,1931401278.0,2018-05-08 04:00:00,4,1825565879,1931401490.0,,212.0
120741,95681,N508,R453,00-00-02,23 ST,FM,IND,05/08/2018,08:00:00,REGULAR,1825565879,1931401490.0,2018-05-08 08:00:00,8,1825565632,1931402251.0,,761.0
120742,95682,N508,R453,00-00-02,23 ST,FM,IND,05/08/2018,12:00:00,REGULAR,1825565632,1931402251.0,2018-05-08 12:00:00,12,1825565124,1931402554.0,,303.0
120743,95683,N508,R453,00-00-02,23 ST,FM,IND,05/08/2018,16:00:00,REGULAR,1825565124,1931402554.0,2018-05-08 16:00:00,16,1825563633,1931403094.0,,540.0
120744,95684,N508,R453,00-00-02,23 ST,FM,IND,05/08/2018,20:00:00,REGULAR,1825563633,1931403094.0,2018-05-08 20:00:00,20,1825563165,1931403190.0,,96.0
120745,95685,N508,R453,00-00-02,23 ST,FM,IND,05/09/2018,00:00:00,REGULAR,1825563165,1931403190.0,2018-05-09 00:00:00,0,1825563140,1931403195.0,,5.0
120746,95686,N508,R453,00-00-02,23 ST,FM,IND,05/09/2018,04:00:00,REGULAR,1825563140,1931403195.0,2018-05-09 04:00:00,4,1825563100,1931403341.0,,146.0
120747,95687,N508,R453,00-00-02,23 ST,FM,IND,05/09/2018,08:00:00,REGULAR,1825563100,1931403341.0,2018-05-09 08:00:00,8,1825562884,1931404069.0,,728.0
120748,95688,N508,R453,00-00-02,23 ST,FM,IND,05/09/2018,12:00:00,REGULAR,1825562884,1931404069.0,2018-05-09 12:00:00,12,1825562421,1931404390.0,,321.0
120749,95689,N508,R453,00-00-02,23 ST,FM,IND,05/09/2018,16:00:00,REGULAR,1825562421,1931404390.0,2018-05-09 16:00:00,16,1825560915,1931404997.0,,607.0
120750,95690,N508,R453,00-00-02,23 ST,FM,IND,05/09/2018,20:00:00,REGULAR,1825560915,1931404997.0,2018-05-09 20:00:00,20,1825560433,1931405081.0,,84.0
120751,95691,N508,R453,00-00-02,23 ST,FM,IND,05/10/2018,00:00:00,REGULAR,1825560433,1931405081.0,2018-05-10 00:00:00,0,1825560403,1931405087.0,,6.0
120752,95692,N508,R453,00-00-02,23 ST,FM,IND,05/10/2018,04:00:00,REGULAR,1825560403,1931405087.0,2018-05-10 04:00:00,4,1825560370,1931405266.0,,179.0
120753,95693,N508,R453,00-00-02,23 ST,FM,IND,05/10/2018,08:00:00,REGULAR,1825560370,1931405266.0,2018-05-10 08:00:00,8,1825560122,1931406023.0,,757.0
120754,95694,N508,R453,00-00-02,23 ST,FM,IND,05/10/2018,12:00:00,REGULAR,1825560122,1931406023.0,2018-05-10 12:00:00,12,1825559600,1931406388.0,,365.0
120755,95695,N508,R453,00-00-02,23 ST,FM,IND,05/10/2018,16:00:00,REGULAR,1825559600,1931406388.0,2018-05-10 16:00:00,16,1825558214,1931406967.0,,579.0
120756,95696,N508,R453,00-00-02,23 ST,FM,IND,05/10/2018,20:00:00,REGULAR,1825558214,1931406967.0,2018-05-10 20:00:00,20,1825557771,1931407060.0,,93.0
120757,95697,N508,R453,00-00-02,23 ST,FM,IND,05/11/2018,00:00:00,REGULAR,1825557771,1931407060.0,2018-05-11 00:00:00,0,1825557750,1931407063.0,,3.0
120758,95698,N508,R453,00-00-02,23 ST,FM,IND,05/11/2018,04:00:00,REGULAR,1825557750,1931407063.0,2018-05-11 04:00:00,4,1825557718,1931407249.0,,186.0
120759,95699,N508,R453,00-00-02,23 ST,FM,IND,05/11/2018,08:00:00,REGULAR,1825557718,1931407249.0,2018-05-11 08:00:00,8,1825557461,1931407871.0,,622.0
120760,95700,N508,R453,00-00-02,23 ST,FM,IND,05/11/2018,12:00:00,REGULAR,1825557461,1931407871.0,2018-05-11 12:00:00,12,1825556871,1931408175.0,,304.0
120761,95701,N508,R453,00-00-02,23 ST,FM,IND,05/11/2018,16:00:00,REGULAR,1825556871,1931408175.0,2018-05-11 16:00:00,16,1825555472,1931408644.0,,469.0
120762,95702,N508,R453,00-00-02,23 ST,FM,IND,05/11/2018,20:00:00,REGULAR,1825555472,1931408644.0,2018-05-11 20:00:00,20,1825555227,1931408692.0,,48.0
120763,95445,N508,R453,00-00-02,23 ST,FM,IND,05/12/2018,00:00:00,REGULAR,1825555227,1931408692.0,2018-05-12 00:00:00,0,1825555227,1931408692.0,0.0,0.0
120764,95446,N508,R453,00-00-02,23 ST,FM,IND,05/12/2018,04:00:00,REGULAR,1825555227,1931408692.0,2018-05-12 04:00:00,4,1825555227,1931408692.0,0.0,0.0
120765,95447,N508,R453,00-00-02,23 ST,FM,IND,05/12/2018,08:00:00,REGULAR,1825555227,1931408692.0,2018-05-12 08:00:00,8,1825555227,1931408692.0,0.0,0.0
120766,95448,N508,R453,00-00-02,23 ST,FM,IND,05/12/2018,12:00:00,REGULAR,1825555227,1931408692.0,2018-05-12 12:00:00,12,1825555227,1931408692.0,0.0,0.0
120767,95449,N508,R453,00-00-02,23 ST,FM,IND,05/12/2018,16:00:00,REGULAR,1825555227,1931408692.0,2018-05-12 16:00:00,16,1825555227,1931408692.0,0.0,0.0
120768,95450,N508,R453,00-00-02,23 ST,FM,IND,05/12/2018,20:00:00,REGULAR,1825555227,1931408692.0,2018-05-12 20:00:00,20,1825555227,1931408692.0,0.0,0.0
120769,95451,N508,R453,00-00-02,23 ST,FM,IND,05/13/2018,00:00:00,REGULAR,1825555227,1931408692.0,2018-05-13 00:00:00,0,1825555227,1931408692.0,0.0,0.0
120770,95452,N508,R453,00-00-02,23 ST,FM,IND,05/13/2018,04:00:00,REGULAR,1825555227,1931408692.0,2018-05-13 04:00:00,4,1825555227,1931408692.0,0.0,0.0
120771,95453,N508,R453,00-00-02,23 ST,FM,IND,05/13/2018,08:00:00,REGULAR,1825555227,1931408692.0,2018-05-13 08:00:00,8,1825555227,1931408692.0,0.0,0.0
120772,95454,N508,R453,00-00-02,23 ST,FM,IND,05/13/2018,12:00:00,REGULAR,1825555227,1931408692.0,2018-05-13 12:00:00,12,1825555227,1931408692.0,0.0,0.0
120773,95455,N508,R453,00-00-02,23 ST,FM,IND,05/13/2018,16:00:00,REGULAR,1825555227,1931408692.0,2018-05-13 16:00:00,16,1825555227,1931408692.0,0.0,0.0
120774,95456,N508,R453,00-00-02,23 ST,FM,IND,05/13/2018,20:00:00,REGULAR,1825555227,1931408692.0,2018-05-13 20:00:00,20,1825555227,1931408692.0,0.0,0.0
120775,95457,N508,R453,00-00-02,23 ST,FM,IND,05/14/2018,00:00:00,REGULAR,1825555227,1931408692.0,2018-05-14 00:00:00,0,1825555227,1931408692.0,0.0,0.0
120776,95458,N508,R453,00-00-02,23 ST,FM,IND,05/14/2018,04:00:00,REGULAR,1825555227,1931408692.0,2018-05-14 04:00:00,4,1825555194,1931408844.0,,152.0
120777,95459,N508,R453,00-00-02,23 ST,FM,IND,05/14/2018,08:00:00,REGULAR,1825555194,1931408844.0,2018-05-14 08:00:00,8,1825554932,1931409666.0,,822.0
120778,95460,N508,R453,00-00-02,23 ST,FM,IND,05/14/2018,12:00:00,REGULAR,1825554932,1931409666.0,2018-05-14 12:00:00,12,1825554442,1931409944.0,,278.0
120779,95461,N508,R453,00-00-02,23 ST,FM,IND,05/14/2018,16:00:00,REGULAR,1825554442,1931409944.0,2018-05-14 16:00:00,16,1825552966,1931410438.0,,494.0
120780,95462,N508,R453,00-00-02,23 ST,FM,IND,05/14/2018,20:00:00,REGULAR,1825552966,1931410438.0,2018-05-14 20:00:00,20,1825552558,1931410518.0,,80.0
120781,95463,N508,R453,00-00-02,23 ST,FM,IND,05/15/2018,00:00:00,REGULAR,1825552558,1931410518.0,2018-05-15 00:00:00,0,1825552529,1931410522.0,,4.0
120782,95464,N508,R453,00-00-02,23 ST,FM,IND,05/15/2018,04:00:00,REGULAR,1825552529,1931410522.0,2018-05-15 04:00:00,4,1825552493,1931410707.0,,185.0
120783,95465,N508,R453,00-00-02,23 ST,FM,IND,05/15/2018,08:00:00,REGULAR,1825552493,1931410707.0,2018-05-15 08:00:00,8,1825552256,1931411437.0,,730.0
120784,95466,N508,R453,00-00-02,23 ST,FM,IND,05/15/2018,12:00:00,REGULAR,1825552256,1931411437.0,2018-05-15 12:00:00,12,1825551749,1931411778.0,,341.0
120785,95467,N508,R453,00-00-02,23 ST,FM,IND,05/15/2018,16:00:00,REGULAR,1825551749,1931411778.0,2018-05-15 16:00:00,16,1825550176,1931412326.0,,548.0
120786,95468,N508,R453,00-00-02,23 ST,FM,IND,05/15/2018,20:00:00,REGULAR,1825550176,1931412326.0,2018-05-15 20:00:00,20,1825549744,1931412434.0,,108.0
120787,95469,N508,R453,00-00-02,23 ST,FM,IND,05/16/2018,00:00:00,REGULAR,1825549744,1931412434.0,2018-05-16 00:00:00,0,1825549721,1931412440.0,,6.0
120788,95470,N508,R453,00-00-02,23 ST,FM,IND,05/16/2018,04:00:00,REGULAR,1825549721,1931412440.0,2018-05-16 04:00:00,4,1825549683,1931412597.0,,157.0
120789,95471,N508,R453,00-00-02,23 ST,FM,IND,05/16/2018,08:00:00,REGULAR,1825549683,1931412597.0,2018-05-16 08:00:00,8,1825549430,1931413305.0,,708.0
120790,95472,N508,R453,00-00-02,23 ST,FM,IND,05/16/2018,12:00:00,REGULAR,1825549430,1931413305.0,2018-05-16 12:00:00,12,1825548903,1931413615.0,,310.0
120791,95473,N508,R453,00-00-02,23 ST,FM,IND,05/16/2018,16:00:00,REGULAR,1825548903,1931413615.0,2018-05-16 16:00:00,16,1825547362,1931414191.0,,576.0
120792,95474,N508,R453,00-00-02,23 ST,FM,IND,05/16/2018,20:00:00,REGULAR,1825547362,1931414191.0,2018-05-16 20:00:00,20,1825546897,1931414272.0,,81.0
120793,95475,N508,R453,00-00-02,23 ST,FM,IND,05/17/2018,00:00:00,REGULAR,1825546897,1931414272.0,2018-05-17 00:00:00,0,1825546874,1931414275.0,,3.0
120794,95476,N508,R453,00-00-02,23 ST,FM,IND,05/17/2018,04:00:00,REGULAR,1825546874,1931414275.0,2018-05-17 04:00:00,4,1825546836,1931414480.0,,205.0
120795,95477,N508,R453,00-00-02,23 ST,FM,IND,05/17/2018,08:00:00,REGULAR,1825546836,1931414480.0,2018-05-17 08:00:00,8,1825546579,1931415204.0,,724.0
120796,95478,N508,R453,00-00-02,23 ST,FM,IND,05/17/2018,12:00:00,REGULAR,1825546579,1931415204.0,2018-05-17 12:00:00,12,1825546056,1931415521.0,,317.0
120797,95479,N508,R453,00-00-02,23 ST,FM,IND,05/17/2018,16:00:00,REGULAR,1825546056,1931415521.0,2018-05-17 16:00:00,16,1825544493,1931416062.0,,541.0
120798,95480,N508,R453,00-00-02,23 ST,FM,IND,05/17/2018,20:00:00,REGULAR,1825544493,1931416062.0,2018-05-17 20:00:00,20,1825544008,1931416164.0,,102.0
120799,95481,N508,R453,00-00-02,23 ST,FM,IND,05/18/2018,00:00:00,REGULAR,1825544008,1931416164.0,2018-05-18 00:00:00,0,1825543972,1931416173.0,,9.0
120800,95482,N508,R453,00-00-02,23 ST,FM,IND,05/18/2018,04:00:00,REGULAR,1825543972,1931416173.0,2018-05-18 04:00:00,4,1825543936,1931416346.0,,173.0
120801,95483,N508,R453,00-00-02,23 ST,FM,IND,05/18/2018,08:00:00,REGULAR,1825543936,1931416346.0,2018-05-18 08:00:00,8,1825543675,1931416964.0,,618.0
120802,95484,N508,R453,00-00-02,23 ST,FM,IND,05/18/2018,12:00:00,REGULAR,1825543675,1931416964.0,2018-05-18 12:00:00,12,1825543078,1931417346.0,,382.0
120803,95485,N508,R453,00-00-02,23 ST,FM,IND,05/18/2018,16:00:00,REGULAR,1825543078,1931417346.0,2018-05-18 16:00:00,16,1825541543,1931417859.0,,513.0
120804,95486,N508,R453,00-00-02,23 ST,FM,IND,05/18/2018,20:00:00,REGULAR,1825541543,1931417859.0,2018-05-18 20:00:00,20,1825541236,1931417969.0,,110.0
120805,96136,N508,R453,00-00-02,23 ST,FM,IND,05/19/2018,00:00:00,REGULAR,1825541236,1931417969.0,2018-05-19 00:00:00,0,1825541236,1931417969.0,0.0,0.0
120806,96137,N508,R453,00-00-02,23 ST,FM,IND,05/19/2018,04:00:00,REGULAR,1825541236,1931417969.0,2018-05-19 04:00:00,4,1825541236,1931417969.0,0.0,0.0
120807,96138,N508,R453,00-00-02,23 ST,FM,IND,05/19/2018,08:00:00,REGULAR,1825541236,1931417969.0,2018-05-19 08:00:00,8,1825541236,1931417969.0,0.0,0.0
120808,96139,N508,R453,00-00-02,23 ST,FM,IND,05/19/2018,12:00:00,REGULAR,1825541236,1931417969.0,2018-05-19 12:00:00,12,1825541236,1931417969.0,0.0,0.0
120809,96140,N508,R453,00-00-02,23 ST,FM,IND,05/19/2018,16:00:00,REGULAR,1825541236,1931417969.0,2018-05-19 16:00:00,16,1825541236,1931417969.0,0.0,0.0
120810,96141,N508,R453,00-00-02,23 ST,FM,IND,05/19/2018,20:00:00,REGULAR,1825541236,1931417969.0,2018-05-19 20:00:00,20,1825541236,1931417969.0,0.0,0.0
120811,96142,N508,R453,00-00-02,23 ST,FM,IND,05/20/2018,00:00:00,REGULAR,1825541236,1931417969.0,2018-05-20 00:00:00,0,1825541236,1931417969.0,0.0,0.0
120812,96143,N508,R453,00-00-02,23 ST,FM,IND,05/20/2018,04:00:00,REGULAR,1825541236,1931417969.0,2018-05-20 04:00:00,4,1825541235,1931417969.0,,0.0
120813,96144,N508,R453,00-00-02,23 ST,FM,IND,05/20/2018,08:00:00,REGULAR,1825541235,1931417969.0,2018-05-20 08:00:00,8,1825541235,1931417969.0,0.0,0.0
120814,96145,N508,R453,00-00-02,23 ST,FM,IND,05/20/2018,12:00:00,REGULAR,1825541235,1931417969.0,2018-05-20 12:00:00,12,1825541234,1931417969.0,,0.0
120815,96146,N508,R453,00-00-02,23 ST,FM,IND,05/20/2018,16:00:00,REGULAR,1825541234,1931417969.0,2018-05-20 16:00:00,16,1825541234,1931417969.0,0.0,0.0
120816,96147,N508,R453,00-00-02,23 ST,FM,IND,05/20/2018,20:00:00,REGULAR,1825541234,1931417969.0,2018-05-20 20:00:00,20,1825541234,1931417969.0,0.0,0.0
120817,96148,N508,R453,00-00-02,23 ST,FM,IND,05/21/2018,00:00:00,REGULAR,1825541234,1931417969.0,2018-05-21 00:00:00,0,1825541234,1931417969.0,0.0,0.0
120818,96149,N508,R453,00-00-02,23 ST,FM,IND,05/21/2018,04:00:00,REGULAR,1825541234,1931417969.0,2018-05-21 04:00:00,4,1825541193,1931418138.0,,169.0
120819,96150,N508,R453,00-00-02,23 ST,FM,IND,05/21/2018,08:00:00,REGULAR,1825541193,1931418138.0,2018-05-21 08:00:00,8,1825540951,1931418767.0,,629.0
120820,96151,N508,R453,00-00-02,23 ST,FM,IND,05/21/2018,12:00:00,REGULAR,1825540951,1931418767.0,2018-05-21 12:00:00,12,1825540486,1931419023.0,,256.0
120821,96152,N508,R453,00-00-02,23 ST,FM,IND,05/21/2018,16:00:00,REGULAR,1825540486,1931419023.0,2018-05-21 16:00:00,16,1825539151,1931419567.0,,544.0
120822,96153,N508,R453,00-00-02,23 ST,FM,IND,05/21/2018,20:00:00,REGULAR,1825539151,1931419567.0,2018-05-21 20:00:00,20,1825538737,1931419648.0,,81.0
120823,96154,N508,R453,00-00-02,23 ST,FM,IND,05/22/2018,00:00:00,REGULAR,1825538737,1931419648.0,2018-05-22 00:00:00,0,1825538724,1931419654.0,,6.0
120824,96155,N508,R453,00-00-02,23 ST,FM,IND,05/22/2018,04:00:00,REGULAR,1825538724,1931419654.0,2018-05-22 04:00:00,4,1825538689,1931419854.0,,200.0
120825,96156,N508,R453,00-00-02,23 ST,FM,IND,05/22/2018,08:00:00,REGULAR,1825538689,1931419854.0,2018-05-22 08:00:00,8,1825538464,1931420544.0,,690.0
120826,96157,N508,R453,00-00-02,23 ST,FM,IND,05/22/2018,12:00:00,REGULAR,1825538464,1931420544.0,2018-05-22 12:00:00,12,1825537901,1931420893.0,,349.0
120827,96158,N508,R453,00-00-02,23 ST,FM,IND,05/22/2018,16:00:00,REGULAR,1825537901,1931420893.0,2018-05-22 16:00:00,16,1825536380,1931421400.0,,507.0
120828,96159,N508,R453,00-00-02,23 ST,FM,IND,05/22/2018,20:00:00,REGULAR,1825536380,1931421400.0,2018-05-22 20:00:00,20,1825535935,1931421499.0,,99.0
120829,96160,N508,R453,00-00-02,23 ST,FM,IND,05/23/2018,00:00:00,REGULAR,1825535935,1931421499.0,2018-05-23 00:00:00,0,1825535909,1931421503.0,,4.0
